lon,lat,treatment_intensity,year,area_m2
34.3925,0.2525,0-3,2023,2640.0
34.3975,0.2525,0-3,2016,1760.0
34.3975,0.2525,0-3,2019,2704.0
34.3975,0.2525,0-3,2023,3200.0
34.1425,0.2575,0-3,2016,1808.0
34.1425,0.2575,0-3,2019,1632.0
34.1425,0.2575,0-3,2023,1904.0
34.1475,0.2575,0-3,2016,1968.0
34.1475,0.2575,0-3,2019,2576.0
34.1475,0.2575,0-3,2023,2672.0
34.1525,0.2575,0-3,2016,1696.0
34.1525,0.2575,0-3,2019,2240.0
34.1525,0.2575,0-3,2023,1984.0
34.1575,0.2575,0-3,2016,1056.0
34.1575,0.2575,0-3,2019,1472.0
34.1575,0.2575,0-3,2023,1760.0
34.1625,0.2575,4-6,2016,1040.0
34.1625,0.2575,4-6,2019,1200.0
34.1625,0.2575,4-6,2023,1776.0
34.1675,0.2575,0-3,2016,752.0
34.1675,0.2575,0-3,2019,1136.0
34.1675,0.2575,0-3,2023,1088.0
34.1725,0.2575,0-3,2016,1648.0
34.1725,0.2575,0-3,2019,2160.0
34.1725,0.2575,0-3,2023,2368.0
34.1775,0.2575,0-3,2016,1856.0
34.1775,0.2575,0-3,2019,2720.0
34.1775,0.2575,0-3,2023,3120.0
34.1825,0.2575,7-9,2016,1664.0
34.1825,0.2575,7-9,2019,2288.0
34.1825,0.2575,7-9,2023,2608.0
34.1875,0.2575,7-9,2016,752.0
34.1875,0.2575,7-9,2019,1104.0
34.1875,0.2575,7-9,2023,1216.0
34.1925,0.2575,4-6,2016,1808.0
34.1925,0.2575,4-6,2019,2208.0
34.1925,0.2575,4-6,2023,2176.0
34.1975,0.2575,0-3,2016,736.0
34.1975,0.2575,0-3,2019,1088.0
34.1975,0.2575,0-3,2023,1600.0
34.2025,0.2575,0-3,2016,560.0
34.2025,0.2575,0-3,2019,672.0
34.2025,0.2575,0-3,2023,864.0
34.2075,0.2575,13-,2016,2512.0
34.2075,0.2575,13-,2019,3552.0
34.2075,0.2575,13-,2023,4816.0
34.2125,0.2575,10-12,2016,1696.0
34.2125,0.2575,10-12,2019,2896.0
34.2125,0.2575,10-12,2023,3264.0
34.2175,0.2575,4-6,2016,3216.0
34.2175,0.2575,4-6,2019,3872.0
34.2175,0.2575,4-6,2023,5696.0
34.2225,0.2575,0-3,2016,21440.0
34.2225,0.2575,0-3,2019,25968.0
34.2225,0.2575,0-3,2023,31136.0
34.2325,0.2575,0-3,2016,3040.0
34.2325,0.2575,0-3,2019,3840.0
34.2325,0.2575,0-3,2023,4656.0
34.2375,0.2575,4-6,2016,1040.0
34.2375,0.2575,4-6,2019,1376.0
34.2375,0.2575,4-6,2023,2112.0
34.2425,0.2575,10-12,2016,944.0
34.2425,0.2575,10-12,2019,1216.0
34.2425,0.2575,10-12,2023,1760.0
34.2475,0.2575,0-3,2016,1744.0
34.2475,0.2575,0-3,2019,2336.0
34.2475,0.2575,0-3,2023,3328.0
34.2525,0.2575,0-3,2016,2240.0
34.2525,0.2575,0-3,2019,3104.0
34.2525,0.2575,0-3,2023,3808.0
34.2575,0.2575,0-3,2016,1504.0
34.2575,0.2575,0-3,2019,2112.0
34.2575,0.2575,0-3,2023,2896.0
34.2625,0.2575,0-3,2016,2144.0
34.2625,0.2575,0-3,2019,3040.0
34.2625,0.2575,0-3,2023,3680.0
34.2675,0.2575,0-3,2016,2944.0
34.2675,0.2575,0-3,2019,3616.0
34.2675,0.2575,0-3,2023,4192.0
34.2725,0.2575,0-3,2016,2304.0
34.2725,0.2575,0-3,2019,2640.0
34.2725,0.2575,0-3,2023,3376.0
34.2775,0.2575,0-3,2016,1360.0
34.2775,0.2575,0-3,2019,2144.0
34.2775,0.2575,0-3,2023,2640.0
34.2825,0.2575,0-3,2016,1808.0
34.2825,0.2575,0-3,2019,2736.0
34.2825,0.2575,0-3,2023,2992.0
34.2875,0.2575,0-3,2016,720.0
34.2875,0.2575,0-3,2019,944.0
34.2875,0.2575,0-3,2023,800.0
34.2925,0.2575,13-,2016,3824.0
34.2925,0.2575,13-,2019,4848.0
34.2925,0.2575,13-,2023,6208.0
34.2975,0.2575,4-6,2016,5008.0
34.2975,0.2575,4-6,2019,5696.0
34.2975,0.2575,4-6,2023,6304.0
34.3025,0.2575,4-6,2016,352.0
34.3025,0.2575,4-6,2019,912.0
34.3025,0.2575,4-6,2023,944.0
34.3075,0.2575,0-3,2016,144.0
34.3075,0.2575,0-3,2019,432.0
34.3075,0.2575,0-3,2023,896.0
34.3125,0.2575,13-,2016,3088.0
34.3125,0.2575,13-,2019,4048.0
34.3125,0.2575,13-,2023,4080.0
34.3175,0.2575,0-3,2016,2048.0
34.3175,0.2575,0-3,2019,2672.0
34.3175,0.2575,0-3,2023,2992.0
34.3225,0.2575,0-3,2016,1184.0
34.3225,0.2575,0-3,2019,1856.0
34.3225,0.2575,0-3,2023,2048.0
34.3275,0.2575,0-3,2016,960.0
34.3275,0.2575,0-3,2019,1824.0
34.3275,0.2575,0-3,2023,1840.0
34.3325,0.2575,10-12,2016,1968.0
34.3325,0.2575,10-12,2019,2992.0
34.3325,0.2575,10-12,2023,3152.0
34.3375,0.2575,10-12,2016,2624.0
34.3375,0.2575,10-12,2019,3104.0
34.3375,0.2575,10-12,2023,3968.0
34.3425,0.2575,4-6,2016,400.0
34.3425,0.2575,4-6,2019,448.0
34.3425,0.2575,4-6,2023,704.0
34.3475,0.2575,13-,2016,1168.0
34.3475,0.2575,13-,2019,1712.0
34.3475,0.2575,13-,2023,1680.0
34.3525,0.2575,0-3,2016,112.0
34.3525,0.2575,0-3,2019,192.0
34.3525,0.2575,0-3,2023,176.0
34.3575,0.2575,0-3,2016,2496.0
34.3575,0.2575,0-3,2019,3072.0
34.3575,0.2575,0-3,2023,3440.0
34.3625,0.2575,0-3,2016,240.0
34.3625,0.2575,0-3,2019,448.0
34.3625,0.2575,0-3,2023,848.0
34.3675,0.2575,0-3,2016,2128.0
34.3675,0.2575,0-3,2019,3248.0
34.3675,0.2575,0-3,2023,3456.0
34.3725,0.2575,0-3,2016,2272.0
34.3725,0.2575,0-3,2019,3040.0
34.3725,0.2575,0-3,2023,3536.0
34.3775,0.2575,0-3,2016,1984.0
34.3775,0.2575,0-3,2019,2608.0
34.3775,0.2575,0-3,2023,3184.0
34.3825,0.2575,0-3,2016,384.0
34.3825,0.2575,0-3,2019,320.0
34.3825,0.2575,0-3,2023,560.0
34.3875,0.2575,0-3,2016,112.0
34.3875,0.2575,0-3,2019,192.0
34.3875,0.2575,0-3,2023,176.0
34.3925,0.2575,7-9,2016,2160.0
34.3925,0.2575,7-9,2019,2688.0
34.3925,0.2575,7-9,2023,2512.0
34.3975,0.2575,13-,2016,1680.0
34.3975,0.2575,13-,2019,2096.0
34.3975,0.2575,13-,2023,2336.0
34.1425,0.2625,0-3,2016,1616.0
34.1425,0.2625,0-3,2019,2448.0
34.1425,0.2625,0-3,2023,2848.0
34.1475,0.2625,0-3,2016,1376.0
34.1475,0.2625,0-3,2019,1984.0
34.1475,0.2625,0-3,2023,1984.0
34.1525,0.2625,0-3,2016,1120.0
34.1525,0.2625,0-3,2019,1744.0
34.1525,0.2625,0-3,2023,1664.0
34.1575,0.2625,0-3,2016,1376.0
34.1575,0.2625,0-3,2019,2272.0
34.1575,0.2625,0-3,2023,2384.0
34.1625,0.2625,7-9,2016,1232.0
34.1625,0.2625,7-9,2019,1968.0
34.1625,0.2625,7-9,2023,2384.0
34.1675,0.2625,10-12,2016,1088.0
34.1675,0.2625,10-12,2019,1760.0
34.1675,0.2625,10-12,2023,1536.0
34.1725,0.2625,0-3,2016,3120.0
34.1725,0.2625,0-3,2019,3472.0
34.1725,0.2625,0-3,2023,3648.0
34.1775,0.2625,0-3,2016,1264.0
34.1775,0.2625,0-3,2019,1776.0
34.1775,0.2625,0-3,2023,1984.0
34.1825,0.2625,10-12,2016,1120.0
34.1825,0.2625,10-12,2019,1824.0
34.1825,0.2625,10-12,2023,1904.0
34.1875,0.2625,10-12,2016,1120.0
34.1875,0.2625,10-12,2019,2096.0
34.1875,0.2625,10-12,2023,2320.0
34.1925,0.2625,0-3,2016,2608.0
34.1925,0.2625,0-3,2019,3648.0
34.1925,0.2625,0-3,2023,4304.0
34.1975,0.2625,0-3,2016,2192.0
34.1975,0.2625,0-3,2019,3248.0
34.1975,0.2625,0-3,2023,4544.0
34.2025,0.2625,0-3,2016,896.0
34.2025,0.2625,0-3,2019,1632.0
34.2025,0.2625,0-3,2023,1792.0
34.2075,0.2625,4-6,2016,768.0
34.2075,0.2625,4-6,2019,1008.0
34.2075,0.2625,4-6,2023,1504.0
34.2125,0.2625,4-6,2016,768.0
34.2125,0.2625,4-6,2019,912.0
34.2125,0.2625,4-6,2023,1056.0
34.2175,0.2625,0-3,2016,2416.0
34.2175,0.2625,0-3,2019,3744.0
34.2175,0.2625,0-3,2023,4800.0
34.2225,0.2625,0-3,2016,27008.0
34.2225,0.2625,0-3,2019,33232.0
34.2225,0.2625,0-3,2023,36736.0
34.2275,0.2625,4-6,2016,24208.0
34.2275,0.2625,4-6,2019,27840.0
34.2275,0.2625,4-6,2023,30768.0
34.2325,0.2625,10-12,2016,1680.0
34.2325,0.2625,10-12,2019,2144.0
34.2325,0.2625,10-12,2023,4000.0
34.2375,0.2625,4-6,2016,1040.0
34.2375,0.2625,4-6,2019,1712.0
34.2375,0.2625,4-6,2023,1792.0
34.2425,0.2625,0-3,2016,1184.0
34.2425,0.2625,0-3,2019,1424.0
34.2425,0.2625,0-3,2023,1904.0
34.2475,0.2625,0-3,2016,544.0
34.2475,0.2625,0-3,2019,752.0
34.2475,0.2625,0-3,2023,944.0
34.2525,0.2625,0-3,2016,544.0
34.2525,0.2625,0-3,2019,1056.0
34.2525,0.2625,0-3,2023,880.0
34.2625,0.2625,4-6,2016,1696.0
34.2625,0.2625,4-6,2019,2352.0
34.2625,0.2625,4-6,2023,2992.0
34.2675,0.2625,0-3,2016,3632.0
34.2675,0.2625,0-3,2019,4448.0
34.2675,0.2625,0-3,2023,5296.0
34.2725,0.2625,0-3,2016,2832.0
34.2725,0.2625,0-3,2019,3536.0
34.2725,0.2625,0-3,2023,4128.0
34.2775,0.2625,0-3,2016,1536.0
34.2775,0.2625,0-3,2019,1856.0
34.2775,0.2625,0-3,2023,2416.0
34.2825,0.2625,0-3,2016,816.0
34.2825,0.2625,0-3,2019,1088.0
34.2825,0.2625,0-3,2023,912.0
34.2875,0.2625,0-3,2016,496.0
34.2875,0.2625,0-3,2019,608.0
34.2875,0.2625,0-3,2023,672.0
34.2925,0.2625,0-3,2016,3296.0
34.2925,0.2625,0-3,2019,4512.0
34.2925,0.2625,0-3,2023,4752.0
34.2975,0.2625,0-3,2016,1264.0
34.2975,0.2625,0-3,2019,1904.0
34.2975,0.2625,0-3,2023,2192.0
34.3075,0.2625,4-6,2016,624.0
34.3075,0.2625,4-6,2019,896.0
34.3075,0.2625,4-6,2023,1152.0
34.3125,0.2625,0-3,2016,2352.0
34.3125,0.2625,0-3,2019,2608.0
34.3125,0.2625,0-3,2023,3776.0
34.3175,0.2625,0-3,2016,3552.0
34.3175,0.2625,0-3,2019,4448.0
34.3175,0.2625,0-3,2023,5952.0
34.3225,0.2625,0-3,2016,2544.0
34.3225,0.2625,0-3,2019,2896.0
34.3225,0.2625,0-3,2023,3520.0
34.3275,0.2625,0-3,2016,1616.0
34.3275,0.2625,0-3,2019,2336.0
34.3275,0.2625,0-3,2023,2336.0
34.3325,0.2625,13-,2016,2544.0
34.3325,0.2625,13-,2019,3344.0
34.3325,0.2625,13-,2023,3424.0
34.3375,0.2625,10-12,2016,2128.0
34.3375,0.2625,10-12,2019,2464.0
34.3375,0.2625,10-12,2023,3296.0
34.3475,0.2625,0-3,2016,272.0
34.3475,0.2625,0-3,2019,320.0
34.3475,0.2625,0-3,2023,352.0
34.3525,0.2625,13-,2016,1664.0
34.3525,0.2625,13-,2019,1984.0
34.3525,0.2625,13-,2023,2144.0
34.3575,0.2625,10-12,2016,1024.0
34.3575,0.2625,10-12,2019,1104.0
34.3575,0.2625,10-12,2023,1008.0
34.3625,0.2625,0-3,2016,256.0
34.3625,0.2625,0-3,2019,288.0
34.3675,0.2625,4-6,2016,448.0
34.3675,0.2625,4-6,2019,752.0
34.3675,0.2625,4-6,2023,528.0
34.3725,0.2625,0-3,2016,688.0
34.3725,0.2625,0-3,2019,800.0
34.3725,0.2625,0-3,2023,1552.0
34.3775,0.2625,0-3,2016,224.0
34.3775,0.2625,0-3,2019,272.0
34.3775,0.2625,0-3,2023,496.0
34.3825,0.2625,10-12,2016,1296.0
34.3825,0.2625,10-12,2019,1504.0
34.3825,0.2625,10-12,2023,1856.0
34.3875,0.2625,4-6,2016,480.0
34.3875,0.2625,4-6,2019,480.0
34.3875,0.2625,4-6,2023,640.0
34.3925,0.2625,13-,2016,2032.0
34.3925,0.2625,13-,2019,3072.0
34.3925,0.2625,13-,2023,4144.0
34.3975,0.2625,4-6,2016,1488.0
34.3975,0.2625,4-6,2019,1664.0
34.3975,0.2625,4-6,2023,2352.0
34.1525,0.2675,0-3,2016,1984.0
34.1525,0.2675,0-3,2019,2640.0
34.1525,0.2675,0-3,2023,2672.0
34.1575,0.2675,13-,2016,1248.0
34.1575,0.2675,13-,2019,2464.0
34.1575,0.2675,13-,2023,2496.0
34.1625,0.2675,4-6,2016,1824.0
34.1625,0.2675,4-6,2019,2336.0
34.1625,0.2675,4-6,2023,3344.0
34.1675,0.2675,0-3,2016,1168.0
34.1675,0.2675,0-3,2019,1536.0
34.1675,0.2675,0-3,2023,1744.0
34.1725,0.2675,0-3,2016,1664.0
34.1725,0.2675,0-3,2019,2048.0
34.1725,0.2675,0-3,2023,1968.0
34.1775,0.2675,0-3,2016,720.0
34.1775,0.2675,0-3,2019,1520.0
34.1775,0.2675,0-3,2023,1856.0
34.1825,0.2675,4-6,2016,848.0
34.1825,0.2675,4-6,2019,1280.0
34.1825,0.2675,4-6,2023,1408.0
34.1875,0.2675,0-3,2016,4192.0
34.1875,0.2675,0-3,2019,4752.0
34.1875,0.2675,0-3,2023,6656.0
34.1925,0.2675,0-3,2016,1056.0
34.1925,0.2675,0-3,2019,1600.0
34.1925,0.2675,0-3,2023,1696.0
34.1975,0.2675,0-3,2016,784.0
34.1975,0.2675,0-3,2019,864.0
34.1975,0.2675,0-3,2023,1360.0
34.2075,0.2675,13-,2016,1184.0
34.2075,0.2675,13-,2019,2192.0
34.2075,0.2675,13-,2023,2608.0
34.2125,0.2675,7-9,2016,2416.0
34.2125,0.2675,7-9,2019,3056.0
34.2125,0.2675,7-9,2023,3744.0
34.2175,0.2675,10-12,2016,1504.0
34.2175,0.2675,10-12,2019,2208.0
34.2175,0.2675,10-12,2023,2000.0
34.2225,0.2675,7-9,2016,10512.0
34.2225,0.2675,7-9,2019,12752.0
34.2225,0.2675,7-9,2023,14128.0
34.2275,0.2675,0-3,2016,9728.0
34.2275,0.2675,0-3,2019,10736.0
34.2275,0.2675,0-3,2023,12624.0
34.2325,0.2675,0-3,2016,928.0
34.2325,0.2675,0-3,2019,1088.0
34.2325,0.2675,0-3,2023,1424.0
34.2375,0.2675,13-,2016,3120.0
34.2375,0.2675,13-,2019,4192.0
34.2375,0.2675,13-,2023,4016.0
34.2425,0.2675,13-,2016,3184.0
34.2425,0.2675,13-,2019,3888.0
34.2425,0.2675,13-,2023,4608.0
34.2475,0.2675,0-3,2016,1424.0
34.2475,0.2675,0-3,2019,2256.0
34.2475,0.2675,0-3,2023,2464.0
34.2525,0.2675,0-3,2016,1088.0
34.2525,0.2675,0-3,2019,1760.0
34.2525,0.2675,0-3,2023,2176.0
34.2575,0.2675,0-3,2016,544.0
34.2575,0.2675,0-3,2019,688.0
34.2575,0.2675,0-3,2023,928.0
34.2625,0.2675,0-3,2016,976.0
34.2625,0.2675,0-3,2019,2528.0
34.2625,0.2675,0-3,2023,2704.0
34.2675,0.2675,0-3,2016,1696.0
34.2675,0.2675,0-3,2019,2400.0
34.2675,0.2675,0-3,2023,2816.0
34.2725,0.2675,0-3,2016,1248.0
34.2725,0.2675,0-3,2019,1728.0
34.2725,0.2675,0-3,2023,1840.0
34.2875,0.2675,0-3,2016,1888.0
34.2875,0.2675,0-3,2019,2416.0
34.2875,0.2675,0-3,2023,2656.0
34.2925,0.2675,0-3,2016,7024.0
34.2925,0.2675,0-3,2019,8816.0
34.2925,0.2675,0-3,2023,9296.0
34.2975,0.2675,7-9,2016,1008.0
34.2975,0.2675,7-9,2019,1488.0
34.2975,0.2675,7-9,2023,1568.0
34.3025,0.2675,10-12,2016,1392.0
34.3025,0.2675,10-12,2019,1792.0
34.3025,0.2675,10-12,2023,1696.0
34.3075,0.2675,4-6,2016,496.0
34.3075,0.2675,4-6,2019,720.0
34.3075,0.2675,4-6,2023,848.0
34.3175,0.2675,0-3,2016,384.0
34.3175,0.2675,0-3,2019,352.0
34.3175,0.2675,0-3,2023,416.0
34.3225,0.2675,4-6,2016,3984.0
34.3225,0.2675,4-6,2019,5056.0
34.3225,0.2675,4-6,2023,5600.0
34.3275,0.2675,0-3,2016,6080.0
34.3275,0.2675,0-3,2019,7088.0
34.3275,0.2675,0-3,2023,9056.0
34.3325,0.2675,10-12,2016,2416.0
34.3325,0.2675,10-12,2019,3040.0
34.3325,0.2675,10-12,2023,3328.0
34.3375,0.2675,10-12,2016,1312.0
34.3375,0.2675,10-12,2019,1856.0
34.3375,0.2675,10-12,2023,2288.0
34.3425,0.2675,0-3,2016,1744.0
34.3425,0.2675,0-3,2019,2224.0
34.3425,0.2675,0-3,2023,2720.0
34.3475,0.2675,0-3,2016,1104.0
34.3475,0.2675,0-3,2019,1696.0
34.3475,0.2675,0-3,2023,2144.0
34.3525,0.2675,0-3,2016,272.0
34.3525,0.2675,0-3,2019,256.0
34.3525,0.2675,0-3,2023,496.0
34.3575,0.2675,4-6,2016,1392.0
34.3575,0.2675,4-6,2019,1776.0
34.3575,0.2675,4-6,2023,1936.0
34.3625,0.2675,0-3,2016,160.0
34.3625,0.2675,0-3,2019,256.0
34.3625,0.2675,0-3,2023,512.0
34.3675,0.2675,0-3,2016,1136.0
34.3675,0.2675,0-3,2019,1216.0
34.3675,0.2675,0-3,2023,1424.0
34.3725,0.2675,7-9,2016,1616.0
34.3725,0.2675,7-9,2019,2016.0
34.3725,0.2675,7-9,2023,2016.0
34.3775,0.2675,7-9,2016,864.0
34.3775,0.2675,7-9,2019,1232.0
34.3775,0.2675,7-9,2023,1120.0
34.3825,0.2675,13-,2016,672.0
34.3825,0.2675,13-,2019,688.0
34.3825,0.2675,13-,2023,976.0
34.3875,0.2675,7-9,2016,2448.0
34.3875,0.2675,7-9,2019,3408.0
34.3875,0.2675,7-9,2023,3888.0
34.3925,0.2675,0-3,2016,848.0
34.3925,0.2675,0-3,2019,1504.0
34.3925,0.2675,0-3,2023,2384.0
34.1525,0.2725,7-9,2016,896.0
34.1525,0.2725,7-9,2019,1424.0
34.1525,0.2725,7-9,2023,1520.0
34.1575,0.2725,10-12,2016,2144.0
34.1575,0.2725,10-12,2019,3616.0
34.1575,0.2725,10-12,2023,4432.0
34.1625,0.2725,4-6,2016,2320.0
34.1625,0.2725,4-6,2019,2992.0
34.1625,0.2725,4-6,2023,3280.0
34.1675,0.2725,0-3,2016,864.0
34.1675,0.2725,0-3,2019,1200.0
34.1675,0.2725,0-3,2023,1728.0
34.1725,0.2725,0-3,2016,2624.0
34.1725,0.2725,0-3,2019,3376.0
34.1725,0.2725,0-3,2023,3136.0
34.1775,0.2725,0-3,2016,1632.0
34.1775,0.2725,0-3,2019,2464.0
34.1775,0.2725,0-3,2023,2672.0
34.1825,0.2725,0-3,2016,2128.0
34.1825,0.2725,0-3,2019,2768.0
34.1825,0.2725,0-3,2023,3616.0
34.1875,0.2725,0-3,2016,976.0
34.1875,0.2725,0-3,2019,1040.0
34.1875,0.2725,0-3,2023,1920.0
34.2075,0.2725,13-,2016,1744.0
34.2075,0.2725,13-,2019,2368.0
34.2075,0.2725,13-,2023,2624.0
34.2125,0.2725,13-,2016,2672.0
34.2125,0.2725,13-,2019,3200.0
34.2125,0.2725,13-,2023,3296.0
34.2175,0.2725,4-6,2016,1152.0
34.2175,0.2725,4-6,2019,1456.0
34.2175,0.2725,4-6,2023,1760.0
34.2225,0.2725,7-9,2016,4704.0
34.2225,0.2725,7-9,2019,5856.0
34.2225,0.2725,7-9,2023,7808.0
34.2275,0.2725,0-3,2016,3888.0
34.2275,0.2725,0-3,2019,4976.0
34.2275,0.2725,0-3,2023,6528.0
34.2325,0.2725,0-3,2016,416.0
34.2325,0.2725,0-3,2019,560.0
34.2325,0.2725,0-3,2023,656.0
34.2375,0.2725,13-,2016,2544.0
34.2375,0.2725,13-,2019,3280.0
34.2375,0.2725,13-,2023,4016.0
34.2425,0.2725,10-12,2016,5984.0
34.2425,0.2725,10-12,2019,8304.0
34.2425,0.2725,10-12,2023,10208.0
34.2475,0.2725,0-3,2016,3456.0
34.2475,0.2725,0-3,2019,5072.0
34.2475,0.2725,0-3,2023,6080.0
34.2525,0.2725,0-3,2016,1376.0
34.2525,0.2725,0-3,2019,2640.0
34.2525,0.2725,0-3,2023,3312.0
34.2575,0.2725,0-3,2016,2624.0
34.2575,0.2725,0-3,2019,4384.0
34.2575,0.2725,0-3,2023,4640.0
34.2625,0.2725,10-12,2016,1920.0
34.2625,0.2725,10-12,2019,2880.0
34.2625,0.2725,10-12,2023,3568.0
34.2675,0.2725,7-9,2016,1408.0
34.2675,0.2725,7-9,2019,1920.0
34.2675,0.2725,7-9,2023,2784.0
34.2725,0.2725,10-12,2016,1264.0
34.2725,0.2725,10-12,2019,1552.0
34.2725,0.2725,10-12,2023,1776.0
34.2775,0.2725,10-12,2016,1040.0
34.2775,0.2725,10-12,2019,1376.0
34.2775,0.2725,10-12,2023,1440.0
34.2825,0.2725,0-3,2016,80.0
34.2825,0.2725,0-3,2019,176.0
34.2825,0.2725,0-3,2023,192.0
34.2875,0.2725,0-3,2016,1424.0
34.2875,0.2725,0-3,2019,1760.0
34.2875,0.2725,0-3,2023,1760.0
34.2925,0.2725,0-3,2016,2208.0
34.2925,0.2725,0-3,2019,4160.0
34.2925,0.2725,0-3,2023,5824.0
34.2975,0.2725,10-12,2016,2624.0
34.2975,0.2725,10-12,2019,3184.0
34.2975,0.2725,10-12,2023,3904.0
34.3025,0.2725,13-,2016,1840.0
34.3025,0.2725,13-,2019,2096.0
34.3025,0.2725,13-,2023,2512.0
34.3075,0.2725,0-3,2016,512.0
34.3075,0.2725,0-3,2019,592.0
34.3075,0.2725,0-3,2023,688.0
34.3125,0.2725,0-3,2016,832.0
34.3125,0.2725,0-3,2019,880.0
34.3125,0.2725,0-3,2023,1296.0
34.3175,0.2725,0-3,2016,368.0
34.3175,0.2725,0-3,2019,288.0
34.3175,0.2725,0-3,2023,224.0
34.3225,0.2725,4-6,2016,416.0
34.3225,0.2725,4-6,2019,752.0
34.3225,0.2725,4-6,2023,864.0
34.3275,0.2725,0-3,2016,1472.0
34.3275,0.2725,0-3,2019,2016.0
34.3275,0.2725,0-3,2023,2816.0
34.3325,0.2725,0-3,2016,2640.0
34.3325,0.2725,0-3,2019,3264.0
34.3325,0.2725,0-3,2023,3744.0
34.3375,0.2725,0-3,2016,784.0
34.3375,0.2725,0-3,2019,1264.0
34.3375,0.2725,0-3,2023,1376.0
34.3425,0.2725,0-3,2016,1184.0
34.3425,0.2725,0-3,2019,1760.0
34.3425,0.2725,0-3,2023,2048.0
34.3475,0.2725,0-3,2016,192.0
34.3475,0.2725,0-3,2019,336.0
34.3475,0.2725,0-3,2023,480.0
34.3525,0.2725,0-3,2016,96.0
34.3525,0.2725,0-3,2019,48.0
34.3525,0.2725,0-3,2023,208.0
34.3575,0.2725,4-6,2016,720.0
34.3575,0.2725,4-6,2019,896.0
34.3575,0.2725,4-6,2023,1264.0
34.3625,0.2725,7-9,2016,544.0
34.3625,0.2725,7-9,2019,800.0
34.3625,0.2725,7-9,2023,704.0
34.3675,0.2725,7-9,2016,528.0
34.3675,0.2725,7-9,2019,576.0
34.3675,0.2725,7-9,2023,592.0
34.3775,0.2725,10-12,2016,560.0
34.3775,0.2725,10-12,2019,544.0
34.3775,0.2725,10-12,2023,240.0
34.3875,0.2725,4-6,2016,432.0
34.3875,0.2725,4-6,2019,368.0
34.3875,0.2725,4-6,2023,336.0
34.1525,0.2775,0-3,2016,2128.0
34.1525,0.2775,0-3,2019,2672.0
34.1525,0.2775,0-3,2023,3392.0
34.1575,0.2775,10-12,2016,3088.0
34.1575,0.2775,10-12,2019,3920.0
34.1575,0.2775,10-12,2023,4560.0
34.1625,0.2775,13-,2016,1136.0
34.1625,0.2775,13-,2019,1856.0
34.1625,0.2775,13-,2023,2240.0
34.1675,0.2775,0-3,2016,336.0
34.1675,0.2775,0-3,2019,464.0
34.1675,0.2775,0-3,2023,880.0
34.1725,0.2775,0-3,2016,3872.0
34.1725,0.2775,0-3,2019,4880.0
34.1725,0.2775,0-3,2023,5936.0
34.1775,0.2775,0-3,2016,3296.0
34.1775,0.2775,0-3,2019,3824.0
34.1775,0.2775,0-3,2023,4240.0
34.1825,0.2775,0-3,2016,1232.0
34.1825,0.2775,0-3,2019,2624.0
34.1825,0.2775,0-3,2023,3072.0
34.2075,0.2775,13-,2016,2512.0
34.2075,0.2775,13-,2019,3120.0
34.2075,0.2775,13-,2023,3200.0
34.2125,0.2775,13-,2016,2512.0
34.2125,0.2775,13-,2019,3584.0
34.2125,0.2775,13-,2023,6160.0
34.2175,0.2775,7-9,2016,2208.0
34.2175,0.2775,7-9,2019,2480.0
34.2175,0.2775,7-9,2023,3056.0
34.2225,0.2775,0-3,2016,4336.0
34.2225,0.2775,0-3,2019,6080.0
34.2225,0.2775,0-3,2023,7712.0
34.2275,0.2775,0-3,2016,3312.0
34.2275,0.2775,0-3,2019,5024.0
34.2275,0.2775,0-3,2023,6928.0
34.2325,0.2775,0-3,2016,640.0
34.2325,0.2775,0-3,2019,976.0
34.2325,0.2775,0-3,2023,1312.0
34.2375,0.2775,0-3,2016,1520.0
34.2375,0.2775,0-3,2019,2624.0
34.2375,0.2775,0-3,2023,3280.0
34.2425,0.2775,7-9,2016,1840.0
34.2425,0.2775,7-9,2019,2800.0
34.2425,0.2775,7-9,2023,3120.0
34.2475,0.2775,0-3,2016,1328.0
34.2475,0.2775,0-3,2019,2176.0
34.2475,0.2775,0-3,2023,2720.0
34.2525,0.2775,0-3,2016,2080.0
34.2525,0.2775,0-3,2019,2576.0
34.2525,0.2775,0-3,2023,2720.0
34.2575,0.2775,0-3,2016,2784.0
34.2575,0.2775,0-3,2019,4192.0
34.2575,0.2775,0-3,2023,4704.0
34.2625,0.2775,7-9,2016,5456.0
34.2625,0.2775,7-9,2019,7056.0
34.2625,0.2775,7-9,2023,8016.0
34.2675,0.2775,7-9,2016,1584.0
34.2675,0.2775,7-9,2019,2064.0
34.2675,0.2775,7-9,2023,2048.0
34.2725,0.2775,10-12,2016,1296.0
34.2725,0.2775,10-12,2019,2016.0
34.2725,0.2775,10-12,2023,2544.0
34.2825,0.2775,0-3,2016,976.0
34.2825,0.2775,0-3,2019,1200.0
34.2825,0.2775,0-3,2023,1248.0
34.2875,0.2775,0-3,2016,3792.0
34.2875,0.2775,0-3,2019,4272.0
34.2875,0.2775,0-3,2023,4960.0
34.2925,0.2775,0-3,2016,2064.0
34.2925,0.2775,0-3,2019,3216.0
34.2925,0.2775,0-3,2023,3536.0
34.2975,0.2775,0-3,2016,1504.0
34.2975,0.2775,0-3,2019,2144.0
34.2975,0.2775,0-3,2023,2496.0
34.3075,0.2775,0-3,2016,1824.0
34.3075,0.2775,0-3,2019,2192.0
