lon,lat,treatment_intensity,year,volume_m3,built_area_m2,externality_index,externality_mean,n_neighbours,own_value
34.1375,0.2475,13-,2016,6825.25,1744.0,61.0,8.714285714285714,7,20.0
34.1375,0.2475,13-,2019,8610.625,2272.0,61.0,8.714285714285714,7,20.0
34.1375,0.2475,13-,2023,8409.75,2240.0,61.0,8.714285714285714,7,20.0
34.1425,0.2475,13-,2016,11030.125,2880.0,67.5,9.642857142857142,7,20.0
34.1425,0.2475,13-,2019,12232.75,3232.0,67.5,9.642857142857142,7,20.0
34.1425,0.2475,13-,2023,12100.125,3200.0,67.5,9.642857142857142,7,20.0
34.1475,0.2475,10-12,2016,6866.375,1936.0,57.0,7.125,8,11.0
34.1475,0.2475,10-12,2019,8953.625,2528.0,57.0,7.125,8,11.0
34.1475,0.2475,10-12,2023,10396.375,2768.0,57.0,7.125,8,11.0
34.1525,0.2475,4-6,2016,5443.875,1440.0,35.0,4.375,8,5.0
34.1525,0.2475,4-6,2019,6015.875,1600.0,35.0,4.375,8,5.0
34.1525,0.2475,4-6,2023,8834.5,2304.0,35.0,4.375,8,5.0
34.1575,0.2475,0-3,2016,4016.0,992.0,21.0,3.0,7,1.5
34.1575,0.2475,0-3,2019,7770.125,1920.0,21.0,3.0,7,1.5
34.1575,0.2475,0-3,2023,9747.125,2384.0,21.0,3.0,7,1.5
34.1625,0.2475,0-3,2016,6294.0,1616.0,17.5,2.5,7,1.5
34.1625,0.2475,0-3,2019,7443.0,2048.0,17.5,2.5,7,1.5
34.1625,0.2475,0-3,2023,12868.75,3104.0,17.5,2.5,7,1.5
34.1675,0.2475,0-3,2016,11357.0,2576.0,32.5,4.642857142857143,7,1.5
34.1675,0.2475,0-3,2019,20907.625,4576.0,32.5,4.642857142857143,7,1.5
34.1675,0.2475,0-3,2023,23258.25,5104.0,32.5,4.642857142857143,7,1.5
34.1725,0.2475,0-3,2016,1754.5,464.0,32.5,4.642857142857143,7,1.5
34.1725,0.2475,0-3,2019,2014.125,560.0,32.5,4.642857142857143,7,1.5
34.1725,0.2475,0-3,2023,3395.0,880.0,32.5,4.642857142857143,7,1.5
34.1775,0.2475,0-3,2016,1906.75,528.0,38.5,5.5,7,1.5
34.1775,0.2475,0-3,2019,2366.125,672.0,38.5,5.5,7,1.5
34.1775,0.2475,0-3,2023,3502.875,928.0,38.5,5.5,7,1.5
34.1825,0.2475,0-3,2016,14248.25,3168.0,30.0,4.285714285714286,7,1.5
34.1825,0.2475,0-3,2019,18933.75,4032.0,30.0,4.285714285714286,7,1.5
34.1825,0.2475,0-3,2023,24524.625,5056.0,30.0,4.285714285714286,7,1.5
34.1875,0.2475,4-6,2016,9677.125,2480.0,44.0,5.5,8,5.0
34.1875,0.2475,4-6,2019,15344.125,3840.0,44.0,5.5,8,5.0
34.1875,0.2475,4-6,2023,17226.75,4208.0,44.0,5.5,8,5.0
34.1925,0.2475,7-9,2016,7723.75,2160.0,41.5,5.1875,8,8.0
34.1925,0.2475,7-9,2019,9624.75,2608.0,41.5,5.1875,8,8.0
34.1925,0.2475,7-9,2023,12541.25,3264.0,41.5,5.1875,8,8.0
34.1975,0.2475,0-3,2016,1396.75,368.0,66.0,8.25,8,1.5
34.1975,0.2475,0-3,2019,3611.625,800.0,66.0,8.25,8,1.5
34.1975,0.2475,0-3,2023,11951.5,2256.0,66.0,8.25,8,1.5
34.2025,0.2475,10-12,2016,8058.25,2112.0,40.5,5.0625,8,11.0
34.2025,0.2475,10-12,2019,12100.75,3024.0,40.5,5.0625,8,11.0
34.2025,0.2475,10-12,2023,14240.75,3520.0,40.5,5.0625,8,11.0
34.2075,0.2475,0-3,2016,3893.625,1104.0,53.0,6.625,8,1.5
34.2075,0.2475,0-3,2019,8835.5,2320.0,53.0,6.625,8,1.5
34.2075,0.2475,0-3,2023,13678.25,3264.0,53.0,6.625,8,1.5
34.2125,0.2475,0-3,2016,4413.0,1216.0,47.5,5.9375,8,1.5
34.2125,0.2475,0-3,2019,7355.875,1968.0,47.5,5.9375,8,1.5
34.2125,0.2475,0-3,2023,9728.5,2384.0,47.5,5.9375,8,1.5
34.2175,0.2475,7-9,2016,3275.25,960.0,75.5,9.4375,8,8.0
34.2175,0.2475,7-9,2019,4887.5,1312.0,75.5,9.4375,8,8.0
34.2175,0.2475,7-9,2023,6375.875,1632.0,75.5,9.4375,8,8.0
34.2225,0.2475,7-9,2016,11532.125,3008.0,64.5,9.214285714285714,7,8.0
34.2225,0.2475,7-9,2019,13540.5,3504.0,64.5,9.214285714285714,7,8.0
34.2225,0.2475,7-9,2023,16544.125,4112.0,64.5,9.214285714285714,7,8.0
34.2275,0.2475,4-6,2016,14508.875,3328.0,48.5,6.928571428571429,7,5.0
34.2275,0.2475,4-6,2019,22373.625,4784.0,48.5,6.928571428571429,7,5.0
34.2275,0.2475,4-6,2023,34514.5,7264.0,48.5,6.928571428571429,7,5.0
34.2325,0.2475,4-6,2016,20993.125,4736.0,17.5,2.5,7,5.0
34.2325,0.2475,4-6,2019,30562.75,6576.0,17.5,2.5,7,5.0
34.2325,0.2475,4-6,2023,39278.875,8432.0,17.5,2.5,7,5.0
34.2375,0.2475,4-6,2016,6982.625,1728.0,31.5,3.9375,8,5.0
34.2375,0.2475,4-6,2019,11715.375,2864.0,31.5,3.9375,8,5.0
34.2375,0.2475,4-6,2023,13733.75,3168.0,31.5,3.9375,8,5.0
34.2425,0.2475,7-9,2016,2992.875,832.0,28.5,3.5625,8,8.0
34.2425,0.2475,7-9,2019,6076.125,1616.0,28.5,3.5625,8,8.0
34.2425,0.2475,7-9,2023,5580.0,1472.0,28.5,3.5625,8,8.0
34.2475,0.2475,0-3,2016,4711.875,1136.0,31.5,3.9375,8,1.5
34.2475,0.2475,0-3,2019,6311.625,1616.0,31.5,3.9375,8,1.5
34.2475,0.2475,0-3,2023,9575.5,2288.0,31.5,3.9375,8,1.5
34.2525,0.2475,0-3,2016,6253.875,1664.0,15.5,1.9375,8,1.5
34.2525,0.2475,0-3,2019,11218.125,2880.0,15.5,1.9375,8,1.5
34.2525,0.2475,0-3,2023,15529.5,3648.0,15.5,1.9375,8,1.5
34.2575,0.2475,0-3,2016,3894.75,944.0,18.5,2.3125,8,1.5
34.2575,0.2475,0-3,2019,6077.25,1600.0,18.5,2.3125,8,1.5
34.2575,0.2475,0-3,2023,6249.5,1568.0,18.5,2.3125,8,1.5
34.2625,0.2475,0-3,2016,7596.75,1760.0,37.0,4.625,8,1.5
34.2625,0.2475,0-3,2019,9024.5,2032.0,37.0,4.625,8,1.5
34.2625,0.2475,0-3,2023,12663.5,2768.0,37.0,4.625,8,1.5
34.2675,0.2475,0-3,2016,24881.625,5616.0,37.0,4.625,8,1.5
34.2675,0.2475,0-3,2019,32038.25,7008.0,37.0,4.625,8,1.5
34.2675,0.2475,0-3,2023,34788.25,7408.0,37.0,4.625,8,1.5
34.2725,0.2475,0-3,2016,9164.5,2320.0,30.5,3.8125,8,1.5
34.2725,0.2475,0-3,2019,13685.25,3216.0,30.5,3.8125,8,1.5
34.2725,0.2475,0-3,2023,21858.0,4736.0,30.5,3.8125,8,1.5
34.2775,0.2475,0-3,2016,10527.875,2560.0,12.0,1.5,8,1.5
34.2775,0.2475,0-3,2019,12691.75,2928.0,12.0,1.5,8,1.5
34.2775,0.2475,0-3,2023,12525.125,2736.0,12.0,1.5,8,1.5
34.2825,0.2475,0-3,2016,10641.5,2736.0,12.0,1.5,8,1.5
34.2825,0.2475,0-3,2019,14928.125,3664.0,12.0,1.5,8,1.5
34.2825,0.2475,0-3,2023,18560.375,4304.0,12.0,1.5,8,1.5
34.2875,0.2475,0-3,2016,4102.125,1120.0,10.5,1.5,7,1.5
34.2875,0.2475,0-3,2019,5522.25,1424.0,10.5,1.5,7,1.5
34.2875,0.2475,0-3,2023,6278.5,1568.0,10.5,1.5,7,1.5
34.2925,0.2475,0-3,2016,3381.75,896.0,37.0,6.166666666666667,6,1.5
34.2925,0.2475,0-3,2019,3746.0,960.0,37.0,6.166666666666667,6,1.5
34.2925,0.2475,0-3,2023,4666.625,1184.0,37.0,6.166666666666667,6,1.5
34.2975,0.2475,10-12,2016,7233.625,1968.0,43.0,10.75,4,11.0
34.2975,0.2475,10-12,2019,10103.25,2848.0,43.0,10.75,4,11.0
34.2975,0.2475,10-12,2023,11582.125,3072.0,43.0,10.75,4,11.0
34.3175,0.2475,0-3,2016,811.75,256.0,7.5,1.5,5,1.5
34.3175,0.2475,0-3,2019,1217.875,336.0,7.5,1.5,5,1.5
34.3175,0.2475,0-3,2023,1137.25,304.0,7.5,1.5,5,1.5
34.3225,0.2475,0-3,2016,586.5,176.0,10.5,1.5,7,1.5
34.3225,0.2475,0-3,2019,465.625,128.0,10.5,1.5,7,1.5
34.3225,0.2475,0-3,2023,833.875,208.0,10.5,1.5,7,1.5
34.3275,0.2475,0-3,2016,993.625,256.0,12.0,1.5,8,1.5
34.3275,0.2475,0-3,2019,1348.5,336.0,12.0,1.5,8,1.5
34.3275,0.2475,0-3,2023,924.25,224.0,12.0,1.5,8,1.5
34.3325,0.2475,0-3,2016,654.375,192.0,9.0,1.5,6,1.5
34.3325,0.2475,0-3,2019,906.375,256.0,9.0,1.5,6,1.5
34.3325,0.2475,0-3,2023,682.125,192.0,9.0,1.5,6,1.5
34.3425,0.2475,0-3,2016,2106.0,576.0,41.0,6.833333333333333,6,1.5
34.3425,0.2475,0-3,2019,3389.125,880.0,41.0,6.833333333333333,6,1.5
34.3425,0.2475,0-3,2023,5084.0,1232.0,41.0,6.833333333333333,6,1.5
34.3475,0.2475,0-3,2016,1090.875,288.0,53.5,6.6875,8,1.5
34.3475,0.2475,0-3,2019,916.125,240.0,53.5,6.6875,8,1.5
34.3475,0.2475,0-3,2023,2821.0,656.0,53.5,6.6875,8,1.5
34.3525,0.2475,0-3,2016,1734.0,480.0,80.5,10.0625,8,1.5
34.3525,0.2475,0-3,2019,2957.125,720.0,80.5,10.0625,8,1.5
34.3525,0.2475,0-3,2023,4033.25,1008.0,80.5,10.0625,8,1.5
34.3575,0.2475,13-,2016,10077.0,2736.0,49.5,6.1875,8,20.0
34.3575,0.2475,13-,2019,14016.875,3760.0,49.5,6.1875,8,20.0
34.3575,0.2475,13-,2023,16934.5,4400.0,49.5,6.1875,8,20.0
34.3625,0.2475,0-3,2016,6022.875,1632.0,68.0,8.5,8,1.5
34.3625,0.2475,0-3,2019,7330.125,1904.0,68.0,8.5,8,1.5
34.3625,0.2475,0-3,2023,10861.5,2448.0,68.0,8.5,8,1.5
34.3675,0.2475,0-3,2016,7092.75,1888.0,31.0,3.875,8,1.5
34.3675,0.2475,0-3,2019,10352.875,2704.0,31.0,3.875,8,1.5
34.3675,0.2475,0-3,2023,17079.625,3904.0,31.0,3.875,8,1.5
34.3725,0.2475,0-3,2016,14098.25,3152.0,28.0,3.5,8,1.5
34.3725,0.2475,0-3,2019,17961.375,3936.0,28.0,3.5,8,1.5
34.3725,0.2475,0-3,2023,20108.5,4528.0,28.0,3.5,8,1.5
34.3775,0.2475,0-3,2016,10765.25,2944.0,43.5,5.4375,8,1.5
34.3775,0.2475,0-3,2019,18345.125,4704.0,43.5,5.4375,8,1.5
34.3775,0.2475,0-3,2023,22947.0,5296.0,43.5,5.4375,8,1.5
34.3825,0.2475,0-3,2016,10510.5,2736.0,75.0,9.375,8,1.5
34.3825,0.2475,0-3,2019,12983.5,3312.0,75.0,9.375,8,1.5
34.3825,0.2475,0-3,2023,17336.5,4032.0,75.0,9.375,8,1.5
34.3875,0.2475,7-9,2016,2481.625,656.0,99.0,12.375,8,8.0
34.3875,0.2475,7-9,2019,3380.5,944.0,99.0,12.375,8,8.0
34.3875,0.2475,7-9,2023,5262.25,1280.0,99.0,12.375,8,8.0
34.3925,0.2475,13-,2016,8860.875,2352.0,80.5,10.0625,8,20.0
34.3925,0.2475,13-,2019,11281.375,2944.0,80.5,10.0625,8,20.0
34.3925,0.2475,13-,2023,14075.5,3456.0,80.5,10.0625,8,20.0
34.3975,0.2475,0-3,2016,2644.25,752.0,66.0,9.428571428571429,7,1.5
34.3975,0.2475,0-3,2019,3705.875,1024.0,66.0,9.428571428571429,7,1.5
34.3975,0.2475,0-3,2023,6209.5,1568.0,66.0,9.428571428571429,7,1.5
34.4025,0.2475,0-3,2016,5588.25,1552.0,26.0,5.2,5,1.5
34.4025,0.2475,0-3,2019,7430.5,1904.0,26.0,5.2,5,1.5
34.4025,0.2475,0-3,2023,8969.625,2176.0,26.0,5.2,5,1.5
34.1325,0.2525,0-3,2016,5643.125,1328.0,23.0,7.666666666666667,3,1.5
34.1325,0.2525,0-3,2019,7064.75,1776.0,23.0,7.666666666666667,3,1.5
34.1325,0.2525,0-3,2023,6897.125,1712.0,23.0,7.666666666666667,3,1.5
34.1425,0.2525,4-6,2016,10007.25,2592.0,55.5,9.25,6,5.0
34.1425,0.2525,4-6,2019,10078.0,2560.0,55.5,9.25,6,5.0
34.1425,0.2525,4-6,2023,12909.5,3120.0,55.5,9.25,6,5.0
34.1475,0.2525,0-3,2016,6445.875,1856.0,50.5,6.3125,8,1.5
34.1475,0.2525,0-3,2019,8283.5,2272.0,50.5,6.3125,8,1.5
34.1475,0.2525,0-3,2023,11264.5,2800.0,50.5,6.3125,8,1.5
34.1525,0.2525,4-6,2016,6262.625,1728.0,25.0,3.125,8,5.0
34.1525,0.2525,4-6,2019,9980.375,2528.0,25.0,3.125,8,5.0
34.1525,0.2525,4-6,2023,9547.25,2560.0,25.0,3.125,8,5.0
34.1575,0.2525,0-3,2016,9384.5,2400.0,22.5,2.8125,8,1.5
34.1575,0.2525,0-3,2019,13675.375,3376.0,22.5,2.8125,8,1.5
34.1575,0.2525,0-3,2023,17739.75,4240.0,22.5,2.8125,8,1.5
34.1625,0.2525,0-3,2016,5555.75,1600.0,15.5,1.9375,8,1.5
34.1625,0.2525,0-3,2019,6793.375,1968.0,15.5,1.9375,8,1.5
34.1625,0.2525,0-3,2023,9417.25,2512.0,15.5,1.9375,8,1.5
34.1675,0.2525,0-3,2016,1994.125,528.0,15.5,1.9375,8,1.5
34.1675,0.2525,0-3,2019,2320.0,624.0,15.5,1.9375,8,1.5
34.1675,0.2525,0-3,2023,2115.125,560.0,15.5,1.9375,8,1.5
34.1725,0.2525,0-3,2016,3106.75,848.0,12.0,1.5,8,1.5
34.1725,0.2525,0-3,2019,5267.25,1264.0,12.0,1.5,8,1.5
34.1725,0.2525,0-3,2023,5344.375,1296.0,12.0,1.5,8,1.5
34.1775,0.2525,0-3,2016,2553.875,656.0,28.0,3.5,8,1.5
34.1775,0.2525,0-3,2019,4803.25,1104.0,28.0,3.5,8,1.5
34.1775,0.2525,0-3,2023,9366.0,1952.0,28.0,3.5,8,1.5
34.1825,0.2525,10-12,2016,4966.125,1376.0,35.0,4.375,8,11.0
34.1825,0.2525,10-12,2019,6210.375,1648.0,35.0,4.375,8,11.0
34.1825,0.2525,10-12,2023,7039.75,1856.0,35.0,4.375,8,11.0
34.1875,0.2525,7-9,2016,1952.625,528.0,57.5,7.1875,8,8.0
34.1875,0.2525,7-9,2019,3409.625,960.0,57.5,7.1875,8,8.0
34.1875,0.2525,7-9,2023,4143.625,1152.0,57.5,7.1875,8,8.0
34.1925,0.2525,10-12,2016,5652.125,1440.0,45.0,5.625,8,11.0
34.1925,0.2525,10-12,2019,7256.375,1904.0,45.0,5.625,8,11.0
34.1925,0.2525,10-12,2023,9094.875,2288.0,45.0,5.625,8,11.0
34.1975,0.2525,7-9,2016,4614.25,1280.0,41.0,5.125,8,8.0
34.1975,0.2525,7-9,2019,4753.875,1264.0,41.0,5.125,8,8.0
34.1975,0.2525,7-9,2023,5501.375,1488.0,41.0,5.125,8,8.0
34.2025,0.2525,0-3,2016,2813.75,768.0,46.5,5.8125,8,1.5
34.2025,0.2525,0-3,2019,5099.125,1280.0,46.5,5.8125,8,1.5
34.2025,0.2525,0-3,2023,6568.0,1616.0,46.5,5.8125,8,1.5
34.2075,0.2525,0-3,2016,10695.0,2144.0,56.0,7.0,8,1.5
34.2075,0.2525,0-3,2019,15749.5,3136.0,56.0,7.0,8,1.5
34.2075,0.2525,0-3,2023,19504.75,4000.0,56.0,7.0,8,1.5
34.2125,0.2525,7-9,2016,11488.25,2976.0,59.5,7.4375,8,8.0
34.2125,0.2525,7-9,2019,14772.0,3872.0,59.5,7.4375,8,8.0
34.2125,0.2525,7-9,2023,19567.75,4672.0,59.5,7.4375,8,8.0
34.2175,0.2525,10-12,2016,24978.125,5600.0,54.0,6.75,8,11.0
34.2175,0.2525,10-12,2019,37996.25,8192.0,54.0,6.75,8,11.0
34.2175,0.2525,10-12,2023,46024.75,9936.0,54.0,6.75,8,11.0
34.2225,0.2525,10-12,2016,32712.875,6864.0,38.5,6.416666666666667,6,11.0
34.2225,0.2525,10-12,2019,41385.0,8592.0,38.5,6.416666666666667,6,11.0
34.2225,0.2525,10-12,2023,55789.375,11280.0,38.5,6.416666666666667,6,11.0
34.2325,0.2525,0-3,2016,15309.75,3632.0,23.0,3.8333333333333335,6,1.5
34.2325,0.2525,0-3,2019,25089.25,5760.0,23.0,3.8333333333333335,6,1.5
34.2325,0.2525,0-3,2023,32236.375,7296.0,23.0,3.8333333333333335,6,1.5
34.2375,0.2525,0-3,2016,778.125,224.0,48.0,6.0,8,1.5
34.2375,0.2525,0-3,2019,1578.5,448.0,48.0,6.0,8,1.5
34.2375,0.2525,0-3,2023,2325.875,640.0,48.0,6.0,8,1.5
34.2425,0.2525,10-12,2016,8040.875,2224.0,38.5,4.8125,8,11.0
34.2425,0.2525,10-12,2019,11379.875,2912.0,38.5,4.8125,8,11.0
34.2425,0.2525,10-12,2023,10523.875,2624.0,38.5,4.8125,8,11.0
34.2475,0.2525,4-6,2016,8835.125,2336.0,37.5,4.6875,8,5.0
34.2475,0.2525,4-6,2019,10257.25,2592.0,37.5,4.6875,8,5.0
34.2475,0.2525,4-6,2023,11842.5,2960.0,37.5,4.6875,8,5.0
34.2525,0.2525,0-3,2016,16537.25,4128.0,15.5,1.9375,8,1.5
34.2525,0.2525,0-3,2019,22581.375,5376.0,15.5,1.9375,8,1.5
34.2525,0.2525,0-3,2023,26776.75,6176.0,15.5,1.9375,8,1.5
34.2575,0.2525,0-3,2016,9918.625,2592.0,12.0,1.5,8,1.5
34.2575,0.2525,0-3,2019,13638.25,3392.0,12.0,1.5,8,1.5
34.2575,0.2525,0-3,2023,17302.375,4112.0,12.0,1.5,8,1.5
34.2625,0.2525,0-3,2016,2414.375,704.0,12.0,1.5,8,1.5
34.2625,0.2525,0-3,2019,4283.625,1168.0,12.0,1.5,8,1.5
34.2625,0.2525,0-3,2023,5926.5,1504.0,12.0,1.5,8,1.5
34.2675,0.2525,0-3,2016,12317.75,3008.0,12.0,1.5,8,1.5
34.2675,0.2525,0-3,2019,19935.125,4656.0,12.0,1.5,8,1.5
34.2675,0.2525,0-3,2023,21642.875,4944.0,12.0,1.5,8,1.5
34.2725,0.2525,0-3,2016,1067.625,304.0,12.0,1.5,8,1.5
34.2725,0.2525,0-3,2019,2395.0,608.0,12.0,1.5,8,1.5
34.2725,0.2525,0-3,2023,2801.125,672.0,12.0,1.5,8,1.5
34.2775,0.2525,0-3,2016,3896.625,1104.0,12.0,1.5,8,1.5
34.2775,0.2525,0-3,2019,7829.375,1744.0,12.0,1.5,8,1.5
34.2775,0.2525,0-3,2023,8075.625,1904.0,12.0,1.5,8,1.5
34.2825,0.2525,0-3,2016,17949.125,4000.0,12.0,1.5,8,1.5
34.2825,0.2525,0-3,2019,19855.375,4512.0,12.0,1.5,8,1.5
34.2825,0.2525,0-3,2023,25524.5,5632.0,12.0,1.5,8,1.5
34.2875,0.2525,0-3,2016,6853.0,1824.0,30.5,3.8125,8,1.5
34.2875,0.2525,0-3,2019,11102.125,2784.0,30.5,3.8125,8,1.5
34.2875,0.2525,0-3,2023,15962.25,3808.0,30.5,3.8125,8,1.5
34.2925,0.2525,0-3,2016,7562.875,2032.0,62.0,7.75,8,1.5
34.2925,0.2525,0-3,2019,8557.25,2352.0,62.0,7.75,8,1.5
34.2925,0.2525,0-3,2023,11378.875,2736.0,62.0,7.75,8,1.5
34.2975,0.2525,13-,2016,11407.5,3056.0,64.0,9.142857142857142,7,20.0
34.2975,0.2525,13-,2019,16597.5,4256.0,64.0,9.142857142857142,7,20.0
34.2975,0.2525,13-,2023,25853.25,6336.0,64.0,9.142857142857142,7,20.0
34.3025,0.2525,13-,2016,5226.75,1424.0,42.5,8.5,5,20.0
34.3025,0.2525,13-,2019,7046.25,1856.0,42.5,8.5,5,20.0
34.3025,0.2525,13-,2023,8951.375,2256.0,42.5,8.5,5,20.0
34.3125,0.2525,0-3,2016,1668.375,432.0,26.0,5.2,5,1.5
34.3125,0.2525,0-3,2019,1669.375,432.0,26.0,5.2,5,1.5
34.3125,0.2525,0-3,2023,2694.125,688.0,26.0,5.2,5,1.5
34.3175,0.2525,0-3,2016,4170.125,1216.0,29.0,4.142857142857143,7,1.5
34.3175,0.2525,0-3,2019,6252.0,1760.0,29.0,4.142857142857143,7,1.5
34.3175,0.2525,0-3,2023,8871.375,2432.0,29.0,4.142857142857143,7,1.5
34.3225,0.2525,0-3,2016,2458.125,672.0,12.0,1.5,8,1.5
34.3225,0.2525,0-3,2019,4482.5,1184.0,12.0,1.5,8,1.5
34.3225,0.2525,0-3,2023,7253.625,1888.0,12.0,1.5,8,1.5
34.3275,0.2525,0-3,2016,253.75,80.0,21.5,2.6875,8,1.5
34.3275,0.2525,0-3,2019,908.625,272.0,21.5,2.6875,8,1.5
34.3275,0.2525,0-3,2023,1337.25,400.0,21.5,2.6875,8,1.5
34.3325,0.2525,0-3,2016,1721.875,528.0,29.5,4.214285714285714,7,1.5
34.3325,0.2525,0-3,2019,2620.5,736.0,29.5,4.214285714285714,7,1.5
34.3325,0.2525,0-3,2023,3656.375,976.0,29.5,4.214285714285714,7,1.5
34.3375,0.2525,0-3,2016,1386.25,288.0,39.5,5.642857142857143,7,1.5
34.3375,0.2525,0-3,2019,1673.75,400.0,39.5,5.642857142857143,7,1.5
34.3375,0.2525,0-3,2023,1313.5,352.0,39.5,5.642857142857143,7,1.5
34.3425,0.2525,7-9,2016,1283.75,368.0,45.5,6.5,7,8.0
34.3425,0.2525,7-9,2019,2054.25,576.0,45.5,6.5,7,8.0
34.3425,0.2525,7-9,2023,2774.125,672.0,45.5,6.5,7,8.0
34.3475,0.2525,4-6,2016,1457.75,384.0,40.5,5.0625,8,5.0
34.3475,0.2525,4-6,2019,1240.125,304.0,40.5,5.0625,8,5.0
34.3475,0.2525,4-6,2023,1140.125,288.0,40.5,5.0625,8,5.0
34.3525,0.2525,0-3,2016,325.375,96.0,52.5,6.5625,8,1.5
34.3525,0.2525,0-3,2019,268.125,80.0,52.5,6.5625,8,1.5
34.3525,0.2525,0-3,2023,706.5,176.0,52.5,6.5625,8,1.5
34.3575,0.2525,0-3,2016,8448.0,2336.0,30.5,3.8125,8,1.5
34.3575,0.2525,0-3,2019,15505.25,3824.0,30.5,3.8125,8,1.5
34.3575,0.2525,0-3,2023,17300.5,4048.0,30.5,3.8125,8,1.5
34.3625,0.2525,0-3,2016,3407.5,992.0,30.5,3.8125,8,1.5
34.3625,0.2525,0-3,2019,6948.5,1792.0,30.5,3.8125,8,1.5
34.3625,0.2525,0-3,2023,10078.0,2496.0,30.5,3.8125,8,1.5
34.3675,0.2525,0-3,2016,2795.875,768.0,12.0,1.5,8,1.5
34.3675,0.2525,0-3,2019,5892.25,1488.0,12.0,1.5,8,1.5
34.3675,0.2525,0-3,2023,5879.5,1392.0,12.0,1.5,8,1.5
34.3725,0.2525,0-3,2016,2801.375,800.0,12.0,1.5,8,1.5
34.3725,0.2525,0-3,2019,5496.0,1440.0,12.0,1.5,8,1.5
34.3725,0.2525,0-3,2023,6839.125,1648.0,12.0,1.5,8,1.5
34.3775,0.2525,0-3,2016,5934.5,1680.0,30.5,3.8125,8,1.5
34.3775,0.2525,0-3,2019,9045.125,2368.0,30.5,3.8125,8,1.5
34.3775,0.2525,0-3,2023,13513.5,3376.0,30.5,3.8125,8,1.5
34.3825,0.2525,13-,2016,13758.75,3472.0,25.0,3.125,8,20.0
34.3825,0.2525,13-,2019,17795.125,4448.0,25.0,3.125,8,20.0
34.3825,0.2525,13-,2023,18964.5,4496.0,25.0,3.125,8,20.0
34.3875,0.2525,7-9,2016,5849.625,1520.0,62.0,7.75,8,8.0
34.3875,0.2525,7-9,2019,6840.5,1824.0,62.0,7.75,8,8.0
34.3875,0.2525,7-9,2023,9255.75,2224.0,62.0,7.75,8,8.0
34.3925,0.2525,0-3,2016,7238.25,1888.0,68.5,8.5625,8,1.5
34.3925,0.2525,0-3,2019,10200.25,2656.0,68.5,8.5625,8,1.5
34.3925,0.2525,0-3,2023,10578.625,2640.0,68.5,8.5625,8,1.5
34.3975,0.2525,0-3,2016,6696.875,1760.0,52.5,8.75,6,1.5
34.3975,0.2525,0-3,2019,10292.75,2704.0,52.5,8.75,6,1.5
34.3975,0.2525,0-3,2023,13139.5,3200.0,52.5,8.75,6,1.5
34.1425,0.2575,0-3,2016,7356.75,1808.0,11.0,2.2,5,1.5
34.1425,0.2575,0-3,2019,6445.25,1632.0,11.0,2.2,5,1.5
34.1425,0.2575,0-3,2023,7720.5,1904.0,11.0,2.2,5,1.5
34.1475,0.2575,0-3,2016,7618.25,1968.0,19.0,2.375,8,1.5
34.1475,0.2575,0-3,2019,9787.625,2576.0,19.0,2.375,8,1.5
34.1475,0.2575,0-3,2023,10707.25,2672.0,19.0,2.375,8,1.5
34.1525,0.2575,0-3,2016,6037.875,1696.0,15.5,1.9375,8,1.5
34.1525,0.2575,0-3,2019,8061.125,2240.0,15.5,1.9375,8,1.5
34.1525,0.2575,0-3,2023,7393.5,1984.0,15.5,1.9375,8,1.5
34.1575,0.2575,0-3,2016,3687.75,1056.0,25.5,3.1875,8,1.5
34.1575,0.2575,0-3,2019,5236.75,1472.0,25.5,3.1875,8,1.5
34.1575,0.2575,0-3,2023,6614.75,1760.0,25.5,3.1875,8,1.5
34.1625,0.2575,4-6,2016,3633.625,1040.0,28.0,3.5,8,5.0
34.1625,0.2575,4-6,2019,4296.25,1200.0,28.0,3.5,8,5.0
34.1625,0.2575,4-6,2023,7174.25,1776.0,28.0,3.5,8,5.0
34.1675,0.2575,0-3,2016,2803.25,752.0,31.5,3.9375,8,1.5
34.1675,0.2575,0-3,2019,4423.375,1136.0,31.5,3.9375,8,1.5
34.1675,0.2575,0-3,2023,4246.375,1088.0,31.5,3.9375,8,1.5
34.1725,0.2575,0-3,2016,5997.125,1648.0,21.5,2.6875,8,1.5
34.1725,0.2575,0-3,2019,8170.25,2160.0,21.5,2.6875,8,1.5
34.1725,0.2575,0-3,2023,9231.75,2368.0,21.5,2.6875,8,1.5
34.1775,0.2575,0-3,2016,7183.5,1856.0,37.5,4.6875,8,1.5
34.1775,0.2575,0-3,2019,10415.875,2720.0,37.5,4.6875,8,1.5
34.1775,0.2575,0-3,2023,12664.75,3120.0,37.5,4.6875,8,1.5
34.1825,0.2575,7-9,2016,6552.5,1664.0,53.5,6.6875,8,8.0
34.1825,0.2575,7-9,2019,8445.375,2288.0,53.5,6.6875,8,8.0
34.1825,0.2575,7-9,2023,10082.75,2608.0,53.5,6.6875,8,8.0
34.1875,0.2575,7-9,2016,2819.75,752.0,66.5,8.3125,8,8.0
34.1875,0.2575,7-9,2019,4560.0,1104.0,66.5,8.3125,8,8.0
34.1875,0.2575,7-9,2023,4642.125,1216.0,66.5,8.3125,8,8.0
34.1925,0.2575,4-6,2016,6623.125,1808.0,50.5,6.3125,8,5.0
34.1925,0.2575,4-6,2019,8394.875,2208.0,50.5,6.3125,8,5.0
